feature_stem,deepnsd_model_string,model,train_task,train_data,architecture,model_class,model_depth,display_name,metric,model_layer,model_layer_depth,mean_train,mean_test,n_subjects,rank_by_mean_train,rank_by_mean_test,selection_rule
DPT_Hybrid_monoculardepth,DPT_Hybrid_monoculardepth,DPT_Hybrid,monoculardepth,"ReDWeb,DIML,Movies,MegaDepth,WSVD,TartanAir,HRWSI,ApolloScape,BlendedMVS,IRS",DPT_Hybrid,Transformer,584.0,DPT-Hybrid,wrsa,LayerNorm-8,0.5753424657534246,0.6429975818782094,0.6238592477869427,4,1,3,highest_mean_train_score_across_subjects
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,crsa,Conv2d-83,0.7700258397932817,0.3677511690660696,0.35317309169338984,4,1,1,highest_mean_test_score_across_subjects_posthoc
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,crsa,Conv2d-83,0.7700258397932817,0.3677511690660696,0.35317309169338984,4,1,1,highest_mean_train_score_across_subjects
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,srpr,Conv2d-100,0.9302325581395348,0.38056524090498056,0.3900052859991622,4,2,1,highest_mean_test_score_across_subjects_posthoc
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,srpr,Conv2d-102,0.9483204134366924,0.3822083389447783,0.38571086761113926,4,1,4,highest_mean_train_score_across_subjects
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,wrsa,Conv2d-102,0.9483204134366924,0.7207104933078746,0.717448108615226,4,1,1,highest_mean_test_score_across_subjects_posthoc
RN101_clip,RN101_clip,RN101,clip,openai400M,ResNet101,Convolutional,387.0,CLiP-ResNet101,wrsa,Conv2d-102,0.9483204134366924,0.7207104933078746,0.717448108615226,4,1,1,highest_mean_train_score_across_subjects
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,crsa,ReLU-47,0.91,0.3431422820382167,0.34740797018082037,4,2,1,highest_mean_test_score_across_subjects_posthoc
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,crsa,BatchNorm2d-50,0.89,0.34946823998332827,0.34163894488910973,4,1,3,highest_mean_train_score_across_subjects
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,srpr,Conv2d-51,0.9,0.3891538566568801,0.39498890847139,4,1,1,highest_mean_test_score_across_subjects_posthoc
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,srpr,Conv2d-51,0.9,0.3891538566568801,0.39498890847139,4,1,1,highest_mean_train_score_across_subjects
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,wrsa,Conv2d-51,0.9,0.7304859505969982,0.7172953407208867,4,1,1,highest_mean_test_score_across_subjects_posthoc
RN50_clip,RN50_clip,RN50,clip,openai400M,ResNet50,Convolutional,200.0,CLiP-ResNet50,wrsa,Conv2d-51,0.9,0.7304859505969982,0.7172953407208867,4,1,1,highest_mean_train_score_across_subjects
ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-BarlowTwins-BS2048,crsa,Conv2d-49,0.8914285714285715,0.3828367415905843,0.3670479981776602,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-BarlowTwins-BS2048,crsa,Conv2d-49,0.8914285714285715,0.3828367415905843,0.3670479981776602,4,1,1,highest_mean_train_score_across_subjects
ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-BarlowTwins-BS2048,srpr,Conv2d-49,0.8914285714285715,0.374778585500346,0.37956857700893887,4,2,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-BarlowTwins-BS2048,srpr,BatchNorm2d-49,0.8971428571428571,0.374836203079043,0.37826156545785294,4,1,2,highest_mean_train_score_across_subjects
ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-BarlowTwins-BS2048,wrsa,Conv2d-52,0.9485714285714286,0.7054288339732673,0.6774251629078851,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-BarlowTwins-BS2048,wrsa,Conv2d-52,0.9485714285714286,0.7054288339732673,0.6774251629078851,4,1,1,highest_mean_train_score_across_subjects
ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-ClusterFit-16K-RotNet,crsa,Conv2d-52,0.9485714285714286,0.3329305961551588,0.32624946982985664,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-ClusterFit-16K-RotNet,crsa,Conv2d-52,0.9485714285714286,0.3329305961551588,0.32624946982985664,4,1,1,highest_mean_train_score_across_subjects
ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-ClusterFit-16K-RotNet,srpr,BatchNorm2d-49,0.8971428571428571,0.35069947799819917,0.35643662311599944,4,5,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-ClusterFit-16K-RotNet,srpr,BatchNorm2d-51,0.9371428571428572,0.35183162438543036,0.3533944413734933,4,1,5,highest_mean_train_score_across_subjects
ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-ClusterFit-16K-RotNet,wrsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.6499588685387455,0.6349757805714441,4,3,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-ClusterFit-16K-RotNet,wrsa,BatchNorm2d-51,0.9371428571428572,0.6520245246983157,0.6262706473825819,4,1,8,highest_mean_train_score_across_subjects
ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-DeepClusterV2,crsa,Conv2d-52,0.9485714285714286,0.36248721212818075,0.3730859105139223,4,3,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-DeepClusterV2,crsa,BatchNorm2d-48,0.88,0.36675171736651657,0.33107751844429545,4,1,9,highest_mean_train_score_across_subjects
ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-DeepClusterV2,srpr,Conv2d-52,0.9485714285714286,0.3741674518122843,0.38083540685714173,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-DeepClusterV2,srpr,Conv2d-52,0.9485714285714286,0.3741674518122843,0.38083540685714173,4,1,1,highest_mean_train_score_across_subjects
ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-DeepClusterV2,wrsa,BatchNorm2d-49,0.8971428571428571,0.7049718866755708,0.6910250172214628,4,2,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-DeepClusterV2,wrsa,Conv2d-49,0.8914285714285715,0.7070702359171535,0.6898791009145396,4,1,3,highest_mean_train_score_across_subjects
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-Goyal19,crsa,Conv2d-39,0.7085714285714285,0.25942307836894296,0.25866377919630557,4,2,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-Goyal19,crsa,BatchNorm2d-39,0.7142857142857143,0.2648250692798267,0.25694612648689535,4,1,2,highest_mean_train_score_across_subjects
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-Goyal19,srpr,BatchNorm2d-39,0.7142857142857143,0.329771036410317,0.33690635206577313,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-Goyal19,srpr,BatchNorm2d-39,0.7142857142857143,0.329771036410317,0.33690635206577313,4,1,1,highest_mean_train_score_across_subjects
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-Goyal19,wrsa,ReLU-36,0.72,0.5830713234357182,0.5697627739002048,4,3,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-Goyal19,wrsa,BatchNorm2d-40,0.7314285714285714,0.5892603177688782,0.5613257141481127,4,1,4,highest_mean_train_score_across_subjects
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-P100,crsa,Conv2d-42,0.7657142857142857,0.3022504385652882,0.26722026469725363,4,2,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-P100,crsa,BatchNorm2d-42,0.7714285714285715,0.30946394906931723,0.26666597339130094,4,1,2,highest_mean_train_score_across_subjects
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-P100,srpr,BatchNorm2d-42,0.7714285714285715,0.33675463644482656,0.34265861907833667,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-P100,srpr,BatchNorm2d-42,0.7714285714285715,0.33675463644482656,0.34265861907833667,4,1,1,highest_mean_train_score_across_subjects
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-P100,wrsa,Conv2d-42,0.7657142857142857,0.6099430248710009,0.5783034986858275,4,2,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-JigSaw-P100,wrsa,BatchNorm2d-42,0.7714285714285715,0.6108727059473911,0.5782690827982111,4,1,2,highest_mean_train_score_across_subjects
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-MoCoV2-BS256,crsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.27604037370932566,0.26550408541574516,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-MoCoV2-BS256,crsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.27604037370932566,0.26550408541574516,4,1,1,highest_mean_train_score_across_subjects
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-MoCoV2-BS256,srpr,AdaptiveAvgPool2d-1,0.9885714285714284,0.33214723651699757,0.3338916901462152,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-MoCoV2-BS256,srpr,AdaptiveAvgPool2d-1,0.9885714285714284,0.33214723651699757,0.3338916901462152,4,1,1,highest_mean_train_score_across_subjects
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-MoCoV2-BS256,wrsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.6399059262700628,0.6100379991201783,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-MoCoV2-BS256,wrsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.6399059262700628,0.6100379991201783,4,1,1,highest_mean_train_score_across_subjects
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-PIRL,crsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.37668846645984816,0.354787522151078,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-PIRL,crsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.37668846645984816,0.354787522151078,4,1,1,highest_mean_train_score_across_subjects
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-PIRL,srpr,ReLU-46,0.92,0.3598863284231509,0.36675674954694265,4,4,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-PIRL,srpr,Conv2d-49,0.8914285714285715,0.36253781020229153,0.3665492467512409,4,1,2,highest_mean_train_score_across_subjects
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-PIRL,wrsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.7057207056609669,0.673346445851317,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-PIRL,wrsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.7057207056609669,0.673346445851317,4,1,1,highest_mean_train_score_across_subjects
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-RotNet,crsa,Conv2d-34,0.6114285714285714,0.267963100756675,0.23617859617671158,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-RotNet,crsa,Conv2d-34,0.6114285714285714,0.267963100756675,0.23617859617671158,4,1,1,highest_mean_train_score_across_subjects
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-RotNet,srpr,BatchNorm2d-49,0.8971428571428571,0.32558832896214185,0.32867490096112034,4,2,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-RotNet,srpr,Conv2d-49,0.8914285714285715,0.3257780488121338,0.3283211065500404,4,1,2,highest_mean_train_score_across_subjects
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-RotNet,wrsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.5877318237544563,0.5859532298120753,4,2,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-RotNet,wrsa,ReLU-45,0.9028571428571428,0.5969605128776625,0.5602535829930108,4,1,2,highest_mean_train_score_across_subjects
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SimCLR,crsa,BatchNorm2d-49,0.8971428571428571,0.36977944764064913,0.3633210939783612,4,2,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SimCLR,crsa,Conv2d-49,0.8914285714285715,0.3697866730959143,0.3595873888805361,4,1,2,highest_mean_train_score_across_subjects
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SimCLR,srpr,Conv2d-49,0.8914285714285715,0.3751954643271222,0.38115939060044723,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SimCLR,srpr,Conv2d-49,0.8914285714285715,0.3751954643271222,0.38115939060044723,4,1,1,highest_mean_train_score_across_subjects
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SimCLR,wrsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.7156682968091781,0.697998635010583,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SimCLR,wrsa,AdaptiveAvgPool2d-1,0.9885714285714284,0.7156682968091781,0.697998635010583,4,1,1,highest_mean_train_score_across_subjects
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SwAV-BS4096,crsa,BatchNorm2d-48,0.88,0.3656223798215803,0.3429416685621278,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SwAV-BS4096,crsa,BatchNorm2d-48,0.88,0.3656223798215803,0.3429416685621278,4,1,1,highest_mean_train_score_across_subjects
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SwAV-BS4096,srpr,Conv2d-52,0.9485714285714286,0.3728964239162868,0.3805998976452748,4,1,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SwAV-BS4096,srpr,Conv2d-52,0.9485714285714286,0.3728964239162868,0.3805998976452748,4,1,1,highest_mean_train_score_across_subjects
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SwAV-BS4096,wrsa,Conv2d-52,0.9485714285714286,0.692599013609811,0.6921269857597958,4,4,1,highest_mean_test_score_across_subjects_posthoc
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,selfsupervised,imagenet,ResNet50,Convolutional,175.0,ResNet50-SwAV-BS4096,wrsa,Conv2d-49,0.8914285714285715,0.696172665940167,0.6748954828275204,4,1,5,highest_mean_train_score_across_subjects
ViT-B-CLIP_slip,ViT-B-CLIP_slip,ViT-B-CLIP,slip,YFCC15M,ViT-B,Transformer,225.0,ViT-B-CLIP,crsa,Linear-26,0.5155555555555555,0.3117099500925703,0.2942066790384775,4,1,1,highest_mean_test_score_across_subjects_posthoc
ViT-B-CLIP_slip,ViT-B-CLIP_slip,ViT-B-CLIP,slip,YFCC15M,ViT-B,Transformer,225.0,ViT-B-CLIP,crsa,Linear-26,0.5155555555555555,0.3117099500925703,0.2942066790384775,4,1,1,highest_mean_train_score_across_subjects
ViT-B-CLIP_slip,ViT-B-CLIP_slip,ViT-B-CLIP,slip,YFCC15M,ViT-B,Transformer,225.0,ViT-B-CLIP,srpr,Linear-27,0.5422222222222223,0.35407155243311234,0.3611353290433764,4,1,1,highest_mean_test_score_across_subjects_posthoc
ViT-B-CLIP_slip,ViT-B-CLIP_slip,ViT-B-CLIP,slip,YFCC15M,ViT-B,Transformer,225.0,ViT-B-CLIP,srpr,Linear-27,0.5422222222222223,0.35407155243311234,0.3611353290433764,4,1,1,highest_mean_train_score_across_subjects
ViT-B-CLIP_slip,ViT-B-CLIP_slip,ViT-B-CLIP,slip,YFCC15M,ViT-B,Transformer,225.0,ViT-B-CLIP,wrsa,Identity-50,0.9866666666666668,0.6761131598503064,0.6836681564815866,4,2,1,highest_mean_test_score_across_subjects_posthoc
