deepnsd_model_string,feature_stem,model,train_task,train_data,architecture,model_class,model_depth,display_name,metric,region,subj_id,model_layer,model_layer_depth,nsd_test_score_for_train_selected_layer
mnasnet1_0_random,mnasnet1_0_random,mnasnet1_0,random,,mnasnet1_0,Convolutional,158.0,MNASNet1.0,crsa,OTC,5,Linear-1,0.993670886075949,0.0660527857823005
mnasnet1_0_random,mnasnet1_0_random,mnasnet1_0,random,,mnasnet1_0,Convolutional,158.0,MNASNet1.0,crsa,OTC,7,Linear-1,0.993670886075949,0.0741718089650759
mnasnet1_0_random,mnasnet1_0_random,mnasnet1_0,random,,mnasnet1_0,Convolutional,158.0,MNASNet1.0,srpr,OTC,1,Linear-1,0.993670886075949,0.109979247349048
mnasnet1_0_random,mnasnet1_0_random,mnasnet1_0,random,,mnasnet1_0,Convolutional,158.0,MNASNet1.0,srpr,OTC,2,Linear-1,0.993670886075949,0.122302141364124
mnasnet1_0_random,mnasnet1_0_random,mnasnet1_0,random,,mnasnet1_0,Convolutional,158.0,MNASNet1.0,srpr,OTC,5,ReLU-23,0.639240506329114,0.136802791971029
mnasnet1_0_random,mnasnet1_0_random,mnasnet1_0,random,,mnasnet1_0,Convolutional,158.0,MNASNet1.0,srpr,OTC,7,Linear-1,0.993670886075949,0.100809395128719
mnasnet1_0_random,mnasnet1_0_random,mnasnet1_0,random,,mnasnet1_0,Convolutional,158.0,MNASNet1.0,wrsa,OTC,1,Conv2d-38,0.70253164556962,0.113885272948035
mnasnet1_0_random,mnasnet1_0_random,mnasnet1_0,random,,mnasnet1_0,Convolutional,158.0,MNASNet1.0,wrsa,OTC,2,BatchNorm2d-38,0.708860759493671,0.115103045642213
mnasnet1_0_random,mnasnet1_0_random,mnasnet1_0,random,,mnasnet1_0,Convolutional,158.0,MNASNet1.0,wrsa,OTC,5,ReLU-23,0.639240506329114,0.116717005466607
mnasnet1_0_random,mnasnet1_0_random,mnasnet1_0,random,,mnasnet1_0,Convolutional,158.0,MNASNet1.0,wrsa,OTC,7,BatchNorm2d-38,0.708860759493671,0.116211964387351
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,crsa,OTC,1,BatchNorm2d-50,0.937106918238994,0.367147607365298
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,crsa,OTC,2,BatchNorm2d-50,0.937106918238994,0.367274376875816
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,crsa,OTC,5,BatchNorm2d-50,0.937106918238994,0.358659149269375
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,crsa,OTC,7,BatchNorm2d-50,0.937106918238994,0.338200796419324
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,srpr,OTC,1,BatchNorm2d-50,0.937106918238994,0.366320415314714
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,srpr,OTC,2,BatchNorm2d-50,0.937106918238994,0.398193896695885
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,srpr,OTC,5,BatchNorm2d-50,0.937106918238994,0.42217476670308
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,srpr,OTC,7,BatchNorm2d-50,0.937106918238994,0.336113674852198
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,wrsa,OTC,1,BatchNorm2d-50,0.937106918238994,0.668715542042293
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,wrsa,OTC,2,BatchNorm2d-50,0.937106918238994,0.70286294853858
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,wrsa,OTC,5,Conv2d-50,0.930817610062893,0.722547258416859
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,wrsa,OTC,7,BatchNorm2d-47,0.880503144654088,0.608571337284024
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,crsa,OTC,1,BatchNorm2d-27,0.50314465408805,0.0531223579167175
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,crsa,OTC,2,BatchNorm2d-27,0.50314465408805,0.0441964324169554
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,crsa,OTC,5,BatchNorm2d-27,0.50314465408805,0.0498496928275181
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,crsa,OTC,7,Dropout-1,0.987421383647799,0.0263248234445378
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,srpr,OTC,1,Linear-1,0.993710691823899,0.114375674611612
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,srpr,OTC,2,Dropout-1,0.987421383647799,0.120463632502592
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,srpr,OTC,5,BatchNorm2d-27,0.50314465408805,0.12371725097674
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,srpr,OTC,7,Dropout-1,0.987421383647799,0.104984815218943
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,wrsa,OTC,1,ReLU6-29,0.811320754716981,0.0996941643219114
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,wrsa,OTC,2,Conv2d-36,0.666666666666667,0.0997189307112016
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,wrsa,OTC,5,ReLU6-29,0.811320754716981,0.0988975719865002
mobilenet_v2_random,mobilenet_v2_random,mobilenet_v2,random,,mobilenet_v2,Convolutional,159.0,MobileNet-V2,wrsa,OTC,7,ReLU6-20,0.547169811320755,0.101084402037548
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,crsa,OTC,1,ReLU-18,0.845283018867925,0.410232853316048
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,crsa,OTC,2,ReLU-17,0.777358490566038,0.40773731198514
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,crsa,OTC,5,ReLU-17,0.777358490566038,0.431314825148462
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,crsa,OTC,7,ReLU-18,0.845283018867925,0.398781175218349
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,srpr,OTC,1,Identity-74,0.90188679245283,0.361859454065475
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,srpr,OTC,2,Identity-69,0.830188679245283,0.39458243882025
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,srpr,OTC,5,Hardsigmoid-7,0.852830188679245,0.416559699888542
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,srpr,OTC,7,Identity-74,0.90188679245283,0.33266271076225
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,wrsa,OTC,1,Hardswish-19,0.905660377358491,0.660822069155131
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,wrsa,OTC,2,Identity-74,0.90188679245283,0.692444770005711
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,wrsa,OTC,5,AdaptiveAvgPool2d-1,0.973584905660377,0.744324687197825
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,wrsa,OTC,7,AdaptiveAvgPool2d-1,0.973584905660377,0.6073153787328
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,crsa,OTC,1,Identity-50,0.566037735849057,0.019908915562508
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,crsa,OTC,2,Conv2d-40,0.641509433962264,0.0001929691542594
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,crsa,OTC,5,Hardswish-11,0.626415094339623,0.0133866587843245
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,crsa,OTC,7,ReLU-15,0.637735849056604,0.0035072607738139
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,srpr,OTC,1,Conv2d-41,0.652830188679245,0.0846118546761562
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,srpr,OTC,2,Hardswish-7,0.513207547169811,0.0918751502888178
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,srpr,OTC,5,Identity-49,0.550943396226415,0.0910193037539031
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,srpr,OTC,7,Conv2d-33,0.524528301886792,0.0717963641475602
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,wrsa,OTC,1,Identity-44,0.509433962264151,0.0599175160310431
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,wrsa,OTC,2,Hardswish-7,0.513207547169811,0.0540551496891544
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,wrsa,OTC,5,Hardswish-7,0.513207547169811,0.057784433109599
mobilenetv3_large_100_random,mobilenetv3_large_100_random,mobilenetv3_large_100,random,,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,wrsa,OTC,7,Conv2d-40,0.641509433962264,0.0565314461440335
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,crsa,OTC,1,ScaledStdConv2d-48,0.847682119205298,0.402346276534517
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,crsa,OTC,2,ScaledStdConv2d-48,0.847682119205298,0.407496010377502
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,crsa,OTC,5,ScaledStdConv2d-48,0.847682119205298,0.410889840632453
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,crsa,OTC,7,ScaledStdConv2d-48,0.847682119205298,0.381927680919481
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,srpr,OTC,1,ScaledStdConv2d-49,0.860927152317881,0.360316230517138
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,srpr,OTC,2,ScaledStdConv2d-49,0.860927152317881,0.396898122497524
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,srpr,OTC,5,ScaledStdConv2d-49,0.860927152317881,0.42120913097032
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,srpr,OTC,7,ScaledStdConv2d-49,0.860927152317881,0.334976213787761
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,wrsa,OTC,1,ScaledStdConv2d-49,0.860927152317881,0.682799258830531
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,wrsa,OTC,2,ScaledStdConv2d-49,0.860927152317881,0.712501832901681
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,wrsa,OTC,5,ScaledStdConv2d-49,0.860927152317881,0.748582439186363
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,wrsa,OTC,7,ScaledStdConv2d-48,0.847682119205298,0.621949198820377
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,crsa,OTC,1,ReLU-45,0.867549668874172,0.0873348279884957
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,crsa,OTC,2,ReLU-45,0.867549668874172,0.0708161875225239
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,crsa,OTC,5,ScaledStdConv2d-41,0.721854304635762,0.0845021630412314
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,crsa,OTC,7,ReLU-39,0.741721854304636,0.0906375824871418
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,srpr,OTC,1,Linear-1,0.980132450331126,0.15832102375364
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,srpr,OTC,2,Linear-1,0.980132450331126,0.171214346468836
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,srpr,OTC,5,AdaptiveAvgPool2d-1,0.960264900662252,0.20451581233456
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,srpr,OTC,7,Linear-1,0.980132450331126,0.146692900291393
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,wrsa,OTC,1,AdaptiveAvgPool2d-1,0.960264900662252,0.2766022888317
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,wrsa,OTC,2,AdaptiveAvgPool2d-1,0.960264900662252,0.281652310844116
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,wrsa,OTC,5,AdaptiveAvgPool2d-1,0.960264900662252,0.32394695863318
nf_resnet50_random,nf_resnet50_random,nf_resnet50,random,,nf_resnet50,Convolutional,151.0,NF-ResNet50,wrsa,OTC,7,AdaptiveAvgPool2d-1,0.960264900662252,0.238511804816018
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,crsa,OTC,1,Conv2d-61,0.709090909090909,0.417190591162961
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,crsa,OTC,2,Conv2d-61,0.709090909090909,0.427634568193996
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,crsa,OTC,5,Conv2d-61,0.709090909090909,0.442649932850467
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,crsa,OTC,7,Conv2d-61,0.709090909090909,0.381344765127823
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,srpr,OTC,1,AvgPool2d-3,0.736363636363636,0.364566638859026
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,srpr,OTC,2,AvgPool2d-3,0.736363636363636,0.399024382948226
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,srpr,OTC,5,Sigmoid-7,0.568181818181818,0.4221231117509
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,srpr,OTC,7,Sigmoid-7,0.568181818181818,0.325597689886811
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,wrsa,OTC,1,AvgPool2d-3,0.736363636363636,0.675395953984817
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,wrsa,OTC,2,AvgPool2d-3,0.736363636363636,0.695616508368395
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,wrsa,OTC,5,Conv2d-48,0.55,0.74562042653931
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,wrsa,OTC,7,ScaledStdConv2d-42,0.681818181818182,0.613926184670852
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,crsa,OTC,1,ScaledStdConv2d-57,0.963636363636364,0.0876911695898271
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,crsa,OTC,2,ScaledStdConv2d-54,0.904545454545454,0.0665040842986393
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,crsa,OTC,5,ScaledStdConv2d-57,0.963636363636364,0.0852699796867702
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,crsa,OTC,7,ScaledStdConv2d-55,0.913636363636364,0.0800764101795235
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,srpr,OTC,1,AvgPool2d-3,0.736363636363636,0.0742390389315971
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,srpr,OTC,2,AdaptiveAvgPool2d-1,0.972727272727273,0.116832346568458
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,srpr,OTC,5,AdaptiveAvgPool2d-1,0.972727272727273,0.132767718721567
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,srpr,OTC,7,Linear-1,0.986363636363636,0.0946811385362416
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,wrsa,OTC,1,AvgPool2d-3,0.736363636363636,0.064837873028768
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,wrsa,OTC,2,ScaledStdConv2d-53,0.895454545454546,0.0621293222915103
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,wrsa,OTC,5,AdaptiveAvgPool2d-1,0.972727272727273,0.191092199186892
nfnet_l0_random,nfnet_l0_random,nfnet_l0,random,,nfnet_l0,Convolutional,220.0,NF-Net-L0,wrsa,OTC,7,AvgPool2d-3,0.736363636363636,0.0568091763204574
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),crsa,OTC,1,ReLU-40,0.787709497206704,0.103719612628577
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),crsa,OTC,2,ReLU-37,0.731843575418994,0.082047805936911
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),crsa,OTC,5,ReLU-37,0.731843575418994,0.0992348425429717
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),crsa,OTC,7,ReLU-37,0.731843575418994,0.0949340796623943
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),srpr,OTC,1,ReLU-26,0.53072625698324,0.14835090762021
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),srpr,OTC,2,BatchNorm2d-41,0.748603351955307,0.161153095659026
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),srpr,OTC,5,ReLU-26,0.53072625698324,0.174650092072311
