feature_stem,deepnsd_model_string,model,train_task,train_data,architecture,model_class,display_name,metric,region,consensus_layer,subject_votes_for_consensus,n_subjects,mean_nsd_test_score_for_consensus_layer,mean_nsd_test_score_across_subject_train_selected_layers,selected_layers_by_subject
squeezenet1_0_random,squeezenet1_0_random,squeezenet1_0,random,,squeezenet1_0,Convolutional,SqueezeNet1.0,srpr,OTC,AdaptiveAvgPool2d-1,2,4,0.127325464086892,0.13331538960900324,1:Conv2d-23;2:MaxPool2d-3;5:AdaptiveAvgPool2d-1;7:AdaptiveAvgPool2d-1
squeezenet1_0_random,squeezenet1_0_random,squeezenet1_0,random,,squeezenet1_0,Convolutional,SqueezeNet1.0,wrsa,OTC,MaxPool2d-3,2,4,0.12359723335577,0.12147117888473975,1:ReLU-23;2:MaxPool2d-3;5:AdaptiveAvgPool2d-1;7:MaxPool2d-3
swin_base_patch4_window7_224_classification,swin_base_patch4_window7_224_classification,swin_base_patch4_window7_224,classification,imagenet,swin_base_patch4_window7_224,Transformer,Swin-B-P4-W7,crsa,OTC,DropPath-27,2,4,0.30499760279391996,0.29632488366792553,1:DropPath-27;2:Linear-61;5:Linear-61;7:DropPath-27
swin_base_patch4_window7_224_classification,swin_base_patch4_window7_224_classification,swin_base_patch4_window7_224,classification,imagenet,swin_base_patch4_window7_224,Transformer,Swin-B-P4-W7,srpr,OTC,Linear-69,3,4,0.39026298745260296,0.3741695253787217,1:Linear-69;2:Linear-69;5:Linear-69;7:DropPath-31
swin_base_patch4_window7_224_classification,swin_base_patch4_window7_224_classification,swin_base_patch4_window7_224,classification,imagenet,swin_base_patch4_window7_224,Transformer,Swin-B-P4-W7,wrsa,OTC,Linear-92,2,4,0.706292254475661,0.6788958648536227,1:Linear-92;2:Linear-69;5:Linear-92;7:Linear-69
swin_base_patch4_window7_224_in22k_classification,swin_base_patch4_window7_224_in22k_classification,swin_base_patch4_window7_224_in22k,classification,imagenet21k,swin_base_patch4_window7_224,Transformer,Swin-B-P4-W7-IN21K,crsa,OTC,Linear-100,2,4,0.345304800696192,0.3226341809868978,1:Linear-100;2:Linear-61;5:Linear-100;7:DropPath-27
swin_base_patch4_window7_224_in22k_classification,swin_base_patch4_window7_224_in22k_classification,swin_base_patch4_window7_224_in22k,classification,imagenet21k,swin_base_patch4_window7_224,Transformer,Swin-B-P4-W7-IN21K,srpr,OTC,Linear-69,2,4,0.40565238114827595,0.37556352009975946,1:Linear-92;2:Linear-69;5:Linear-69;7:Linear-92
swin_base_patch4_window7_224_in22k_classification,swin_base_patch4_window7_224_in22k_classification,swin_base_patch4_window7_224_in22k,classification,imagenet21k,swin_base_patch4_window7_224,Transformer,Swin-B-P4-W7-IN21K,wrsa,OTC,Linear-92,3,4,0.6955978330897764,0.7003197973507805,1:Linear-92;2:Linear-96;5:Linear-92;7:Linear-92
swin_base_patch4_window7_224_random,swin_base_patch4_window7_224_random,swin_base_patch4_window7_224,random,,swin_base_patch4_window7_224,Transformer,Swin-B-P4-W7,crsa,OTC,Linear-78,2,4,0.07940624406468799,0.0710217708491109,1:Linear-62;2:Softmax-24;5:Linear-78;7:Linear-78
swin_base_patch4_window7_224_random,swin_base_patch4_window7_224_random,swin_base_patch4_window7_224,random,,swin_base_patch4_window7_224,Transformer,Swin-B-P4-W7,srpr,OTC,DropPath-37,4,4,0.125088029345571,0.125088029345571,1:DropPath-37;2:DropPath-37;5:DropPath-37;7:DropPath-37
swin_base_patch4_window7_224_random,swin_base_patch4_window7_224_random,swin_base_patch4_window7_224,random,,swin_base_patch4_window7_224,Transformer,Swin-B-P4-W7,wrsa,OTC,DropPath-37,2,4,0.118821588551441,0.11071011446537925,1:DropPath-25;2:DropPath-33;5:DropPath-37;7:DropPath-37
swin_large_patch4_window7_224_classification,swin_large_patch4_window7_224_classification,swin_large_patch4_window7_224,classification,imagenet,swin_large_patch4_window7_224,Transformer,Swin-L-P4-W7,crsa,OTC,Linear-61,2,4,0.2839249817616135,0.2827255575360047,1:Linear-61;2:Linear-53;5:Linear-53;7:Linear-61
swin_large_patch4_window7_224_classification,swin_large_patch4_window7_224_classification,swin_large_patch4_window7_224,classification,imagenet,swin_large_patch4_window7_224,Transformer,Swin-L-P4-W7,srpr,OTC,Linear-65,3,4,0.37976873697743163,0.3749400149293938,1:LayerNorm-49;2:Linear-65;5:Linear-65;7:Linear-65
swin_large_patch4_window7_224_classification,swin_large_patch4_window7_224_classification,swin_large_patch4_window7_224,classification,imagenet,swin_large_patch4_window7_224,Transformer,Swin-L-P4-W7,wrsa,OTC,Linear-92,4,4,0.6851129664469322,0.6851129664469322,1:Linear-92;2:Linear-92;5:Linear-92;7:Linear-92
swin_large_patch4_window7_224_in22k_classification,swin_large_patch4_window7_224_in22k_classification,swin_large_patch4_window7_224_in22k,classification,imagenet21k,swin_large_patch4_window7_224,Transformer,Swin-L-P4-W7-IN21K,crsa,OTC,Linear-100,2,4,0.3416117406594805,0.324342400438842,1:Linear-100;2:GELU-16;5:Linear-100;7:GELU-16
swin_large_patch4_window7_224_in22k_classification,swin_large_patch4_window7_224_in22k_classification,swin_large_patch4_window7_224_in22k,classification,imagenet21k,swin_large_patch4_window7_224,Transformer,Swin-L-P4-W7-IN21K,srpr,OTC,Linear-92,2,4,0.378410612072395,0.378316514575918,1:LayerNorm-49;2:Linear-65;5:Linear-92;7:Linear-92
swin_large_patch4_window7_224_in22k_classification,swin_large_patch4_window7_224_in22k_classification,swin_large_patch4_window7_224_in22k,classification,imagenet21k,swin_large_patch4_window7_224,Transformer,Swin-L-P4-W7-IN21K,wrsa,OTC,Linear-100,1,4,0.776838510029413,0.7002386212254246,1:Linear-96;2:Linear-92;5:Linear-100;7:LayerNorm-49
swin_large_patch4_window7_224_random,swin_large_patch4_window7_224_random,swin_large_patch4_window7_224,random,,swin_large_patch4_window7_224,Transformer,Swin-L-P4-W7,crsa,OTC,Linear-58,2,4,0.0718706044573383,0.06364808822780382,1:Softmax-24;2:Linear-58;5:Linear-58;7:Linear-86
swin_large_patch4_window7_224_random,swin_large_patch4_window7_224_random,swin_large_patch4_window7_224,random,,swin_large_patch4_window7_224,Transformer,Swin-L-P4-W7,srpr,OTC,DropPath-41,3,4,0.12637702403649,0.12266250284374276,1:DropPath-41;2:DropPath-41;5:DropPath-41;7:DropPath-37
swin_large_patch4_window7_224_random,swin_large_patch4_window7_224_random,swin_large_patch4_window7_224,random,,swin_large_patch4_window7_224,Transformer,Swin-L-P4-W7,wrsa,OTC,DropPath-37,3,4,0.11157373312779134,0.1154726448885505,1:DropPath-37;2:DropPath-37;5:DropPath-37;7:DropPath-41
swin_tiny_patch4_window7_224_classification,swin_tiny_patch4_window7_224_classification,swin_tiny_patch4_window7_224,classification,imagenet,swin_tiny_patch4_window7_224,Transformer,Swin-T-P4-W7,crsa,OTC,LayerNorm-26,4,4,0.31528159412293527,0.31528159412293527,1:LayerNorm-26;2:LayerNorm-26;5:LayerNorm-26;7:LayerNorm-26
swin_tiny_patch4_window7_224_classification,swin_tiny_patch4_window7_224_classification,swin_tiny_patch4_window7_224,classification,imagenet,swin_tiny_patch4_window7_224,Transformer,Swin-T-P4-W7,srpr,OTC,LayerNorm-25,2,4,0.369825835526148,0.3808610000387045,1:Linear-44;2:LayerNorm-25;5:LayerNorm-26;7:LayerNorm-25
swin_tiny_patch4_window7_224_classification,swin_tiny_patch4_window7_224_classification,swin_tiny_patch4_window7_224,classification,imagenet,swin_tiny_patch4_window7_224,Transformer,Swin-T-P4-W7,wrsa,OTC,Linear-44,2,4,0.6828233521925116,0.6782914641601299,1:Linear-44;2:Linear-44;5:LayerNorm-26;7:LayerNorm-26
swin_tiny_patch4_window7_224_random,swin_tiny_patch4_window7_224_random,swin_tiny_patch4_window7_224,random,,swin_tiny_patch4_window7_224,Transformer,Swin-T-P4-W7,crsa,OTC,Linear-38,2,4,0.07155772977230204,0.0742393565845669,1:Linear-30;2:Linear-38;5:Linear-38;7:Linear-42
swin_tiny_patch4_window7_224_random,swin_tiny_patch4_window7_224_random,swin_tiny_patch4_window7_224,random,,swin_tiny_patch4_window7_224,Transformer,Swin-T-P4-W7,srpr,OTC,DropPath-13,2,4,0.11907630616725051,0.11309622273521033,1:DropPath-13;2:Linear-52;5:DropPath-13;7:Linear-52
swin_tiny_patch4_window7_224_random,swin_tiny_patch4_window7_224_random,swin_tiny_patch4_window7_224,random,,swin_tiny_patch4_window7_224,Transformer,Swin-T-P4-W7,wrsa,OTC,Linear-51,2,4,0.10132687072117766,0.11046671588092857,1:Linear-51;2:Linear-51;5:DropPath-13;7:DropPath-17
tnt_s_patch16_224_classification,tnt_s_patch16_224_classification,tnt_s_patch16_224,classification,imagenet,tnt_s_patch16_224,Transformer,TnT-P16-224,crsa,OTC,LayerNorm-37,4,4,0.28089294873973353,0.28089294873973353,1:LayerNorm-37;2:LayerNorm-37;5:LayerNorm-37;7:LayerNorm-37
tnt_s_patch16_224_classification,tnt_s_patch16_224_classification,tnt_s_patch16_224,classification,imagenet,tnt_s_patch16_224,Transformer,TnT-P16-224,srpr,OTC,Linear-107,3,4,0.3594222349527103,0.3643402435020787,1:Linear-107;2:Linear-77;5:Linear-107;7:Linear-107
tnt_s_patch16_224_classification,tnt_s_patch16_224_classification,tnt_s_patch16_224,classification,imagenet,tnt_s_patch16_224,Transformer,TnT-P16-224,wrsa,OTC,Linear-107,2,4,0.66775909698563,0.6573875214827065,1:Linear-107;2:Linear-107;5:Linear-96;7:Linear-85
tnt_s_patch16_224_random,tnt_s_patch16_224_random,tnt_s_patch16_224,random,,tnt_s_patch16_224,Transformer,TnT-P16-224,crsa,OTC,Linear-95,4,4,0.07362807218065863,0.07362807218065863,1:Linear-95;2:Linear-95;5:Linear-95;7:Linear-95
tnt_s_patch16_224_random,tnt_s_patch16_224_random,tnt_s_patch16_224,random,,tnt_s_patch16_224,Transformer,TnT-P16-224,srpr,OTC,Linear-98,4,4,0.1072160909009749,0.1072160909009749,1:Linear-98;2:Linear-98;5:Linear-98;7:Linear-98
tnt_s_patch16_224_random,tnt_s_patch16_224_random,tnt_s_patch16_224,random,,tnt_s_patch16_224,Transformer,TnT-P16-224,wrsa,OTC,Linear-98,3,4,0.08569815661402513,0.0893335210621156,1:GELU-18;2:Linear-98;5:Linear-98;7:Linear-98
vanishing_point_taskonomy,vanishing_point_taskonomy,vanishing_point,taskonomy,taskonomy,resnet50,Convolutional,Vanishing Point,crsa,OTC,ReLU-28,3,4,0.08659190375196395,0.08767876687735073,1:ReLU-28;2:ReLU-25;5:ReLU-28;7:ReLU-28
vanishing_point_taskonomy,vanishing_point_taskonomy,vanishing_point,taskonomy,taskonomy,resnet50,Convolutional,Vanishing Point,srpr,OTC,ReLU-25,3,4,0.14502008196090965,0.14094926124668172,1:ReLU-25;2:ReLU-25;5:ReLU-25;7:ReLU-43
vanishing_point_taskonomy,vanishing_point_taskonomy,vanishing_point,taskonomy,taskonomy,resnet50,Convolutional,Vanishing Point,wrsa,OTC,ReLU-42,2,4,0.20412695510033502,0.1836345311547795,1:ReLU-25;2:ReLU-42;5:ReLU-25;7:ReLU-42
vgg16_classification,vgg16_classification,vgg16,classification,imagenet,vgg16,Convolutional,VGG16,crsa,OTC,MaxPool2d-5,2,4,0.33701283075351596,0.34178647869185774,1:ReLU-12;2:MaxPool2d-5;5:Linear-1;7:MaxPool2d-5
vgg16_classification,vgg16_classification,vgg16,classification,imagenet,vgg16,Convolutional,VGG16,srpr,OTC,Linear-1,2,4,0.361652510976681,0.35913828124171576,1:Conv2d-12;2:Conv2d-11;5:Linear-1;7:Linear-1
vgg16_classification,vgg16_classification,vgg16,classification,imagenet,vgg16,Convolutional,VGG16,wrsa,OTC,Linear-1,4,4,0.6676087780138804,0.6676087780138804,1:Linear-1;2:Linear-1;5:Linear-1;7:Linear-1
vgg16_random,vgg16_random,vgg16,random,,vgg16,Convolutional,VGG16,crsa,OTC,MaxPool2d-5,3,4,0.03739858576373306,0.03956770424022975,1:MaxPool2d-5;2:MaxPool2d-5;5:Linear-3;7:MaxPool2d-5
vgg16_random,vgg16_random,vgg16,random,,vgg16,Convolutional,VGG16,srpr,OTC,ReLU-14,2,4,0.12492645868461849,0.125243468773529,1:ReLU-14;2:ReLU-14;5:MaxPool2d-5;7:Linear-1
vgg16_random,vgg16_random,vgg16,random,,vgg16,Convolutional,VGG16,wrsa,OTC,Linear-1,3,4,0.12234118805848133,0.12227816545719601,1:Linear-1;2:Linear-1;5:ReLU-14;7:Linear-1
visformer_small_classification,visformer_small_classification,visformer_small,classification,imagenet,visformer_small,Transformer,Visformer,crsa,OTC,Conv2d-38,4,4,0.3341008047615023,0.3341008047615023,1:Conv2d-38;2:Conv2d-38;5:Conv2d-38;7:Conv2d-38
visformer_small_classification,visformer_small_classification,visformer_small,classification,imagenet,visformer_small,Transformer,Visformer,srpr,OTC,BatchNorm2d-21,2,4,0.3975487529035985,0.3669295927852755,1:Conv2d-38;2:BatchNorm2d-21;5:BatchNorm2d-21;7:BatchNorm2d-23
visformer_small_classification,visformer_small_classification,visformer_small,classification,imagenet,visformer_small,Transformer,Visformer,wrsa,OTC,BatchNorm2d-21,2,4,0.69362602266163,0.6610184877527723,1:BatchNorm2d-23;2:BatchNorm2d-21;5:BatchNorm2d-21;7:BatchNorm2d-23
visformer_small_random,visformer_small_random,visformer_small,random,,visformer_small,Transformer,Visformer,crsa,OTC,Dropout-21,3,4,0.055921946369645835,0.053370880341631496,1:Dropout-21;2:Dropout-21;5:Dropout-21;7:Dropout-29
visformer_small_random,visformer_small_random,visformer_small,random,,visformer_small,Transformer,Visformer,srpr,OTC,Conv2d-30,2,4,0.11582537681885,0.124060306256559,1:Conv2d-41;2:Conv2d-30;5:BatchNorm2d-17;7:Conv2d-30
visformer_small_random,visformer_small_random,visformer_small,random,,visformer_small,Transformer,Visformer,wrsa,OTC,BatchNorm2d-17,1,4,0.138835843081622,0.12300625952169464,1:Conv2d-39;2:Conv2d-30;5:BatchNorm2d-17;7:Conv2d-41
vit_base_patch16_224_classification,vit_base_patch16_224_classification,vit_base_patch16_224,classification,imagenet,vit_base_patch16_224,Transformer,ViT-B-P16,crsa,OTC,LayerNorm-25,4,4,0.3187198787746645,0.3187198787746645,1:LayerNorm-25;2:LayerNorm-25;5:LayerNorm-25;7:LayerNorm-25
vit_base_patch16_224_classification,vit_base_patch16_224_classification,vit_base_patch16_224,classification,imagenet,vit_base_patch16_224,Transformer,ViT-B-P16,srpr,OTC,LayerNorm-25,2,4,0.3614872964276705,0.3607010982655235,1:Linear-37;2:Linear-31;5:LayerNorm-25;7:LayerNorm-25
vit_base_patch16_224_classification,vit_base_patch16_224_classification,vit_base_patch16_224,classification,imagenet,vit_base_patch16_224,Transformer,ViT-B-P16,wrsa,OTC,Identity-50,3,4,0.6598980159439023,0.657162896785366,1:LayerNorm-25;2:Identity-50;5:Identity-50;7:Identity-50
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,ViT-B-P16-IN21K,crsa,OTC,Identity-50,4,4,0.31221439212998947,0.31221439212998947,1:Identity-50;2:Identity-50;5:Identity-50;7:Identity-50
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,ViT-B-P16-IN21K,srpr,OTC,LayerNorm-25,2,4,0.331764622128981,0.35910237372584075,1:LayerNorm-25;2:Linear-31;5:Identity-50;7:LayerNorm-25
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,ViT-B-P16-IN21K,wrsa,OTC,Linear-49,3,4,0.656753413394932,0.6773618060060524,1:Linear-49;2:Linear-49;5:Identity-50;7:Linear-49
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,ViT-B-P16,crsa,OTC,Dropout-42,4,4,0.0506194007793982,0.0506194007793982,1:Dropout-42;2:Dropout-42;5:Dropout-42;7:Dropout-42
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,ViT-B-P16,srpr,OTC,Linear-34,2,4,0.1029255886976462,0.11703934740763809,1:Linear-34;2:Linear-38;5:Linear-30;7:Linear-34
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,ViT-B-P16,wrsa,OTC,Linear-41,2,4,0.120367530624665,0.11317955668539949,1:Linear-44;2:Linear-41;5:Linear-41;7:Linear-28
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,ViT-B-P32,crsa,OTC,LayerNorm-25,4,4,0.38518095211579423,0.38518095211579423,1:LayerNorm-25;2:LayerNorm-25;5:LayerNorm-25;7:LayerNorm-25
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,ViT-B-P32,srpr,OTC,LayerNorm-24,1,4,0.402020284311717,0.3608417286689489,1:Linear-37;2:Linear-35;5:LayerNorm-24;7:LayerNorm-20
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,ViT-B-P32,wrsa,OTC,Linear-39,3,4,0.6422705044178723,0.6607308807367585,1:Linear-39;2:Linear-39;5:Identity-50;7:Linear-39
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,ViT-B-P32-IN21K,crsa,OTC,LayerNorm-25,4,4,0.36440697059935545,0.36440697059935545,1:LayerNorm-25;2:LayerNorm-25;5:LayerNorm-25;7:LayerNorm-25
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,ViT-B-P32-IN21K,srpr,OTC,LayerNorm-25,3,4,0.350830899731784,0.36391937565584254,1:LayerNorm-25;2:LayerNorm-25;5:LayerNorm-24;7:LayerNorm-25
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,ViT-B-P32-IN21K,wrsa,OTC,Linear-39,3,4,0.626515507410404,0.651845382071588,1:Linear-39;2:Linear-39;5:Identity-50;7:Linear-39
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,ViT-B-P32,crsa,OTC,Dropout-46,3,4,0.04536747300782417,0.05230477572913285,1:Dropout-46;2:Dropout-46;5:Linear-28;7:Dropout-46
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,ViT-B-P32,srpr,OTC,Linear-26,2,4,0.10711083942385474,0.11736498640443438,1:Linear-40;2:Linear-26;5:Linear-32;7:Linear-26
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,ViT-B-P32,wrsa,OTC,Linear-32,4,4,0.11632458536761901,0.11632458536761901,1:Linear-32;2:Linear-32;5:Linear-32;7:Linear-32
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,ViT-B-R50-S16-IN21K,crsa,OTC,LayerNorm-8,4,4,0.3344410678857825,0.3344410678857825,1:LayerNorm-8;2:LayerNorm-8;5:LayerNorm-8;7:LayerNorm-8
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,ViT-B-R50-S16-IN21K,srpr,OTC,LayerNorm-8,4,4,0.3744180317800947,0.3744180317800947,1:LayerNorm-8;2:LayerNorm-8;5:LayerNorm-8;7:LayerNorm-8
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,ViT-B-R50-S16-IN21K,wrsa,OTC,Linear-15,2,4,0.6432218301520745,0.663970854542014,1:Linear-10;2:Linear-15;5:LayerNorm-8;7:Linear-15
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,ViT-L-P16,crsa,OTC,Identity-98,3,4,0.32564936610935236,0.3197054819991398,1:Identity-98;2:Identity-98;5:Identity-98;7:LayerNorm-28
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,ViT-L-P16,srpr,OTC,Linear-55,2,4,0.37262758805014495,0.37002624040110543,1:Linear-55;2:Linear-55;5:Linear-59;7:Linear-59
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,ViT-L-P16,wrsa,OTC,Linear-55,2,4,0.65165242951518,0.6476210461127045,1:Linear-55;2:Linear-55;5:Linear-59;7:Linear-59
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,ViT-L-P16-IN21K,crsa,OTC,LayerNorm-28,3,4,0.30608576236605267,0.30553749148439796,1:LayerNorm-37;2:LayerNorm-28;5:LayerNorm-28;7:LayerNorm-28
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,ViT-L-P16-IN21K,srpr,OTC,Linear-55,3,4,0.3799837910573007,0.365933579988809,1:Linear-55;2:Linear-55;5:Linear-55;7:Linear-59
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,ViT-L-P16-IN21K,wrsa,OTC,Identity-98,1,4,0.738211629375223,0.663133304686734,1:Linear-97;2:Linear-55;5:Identity-98;7:Linear-73
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,ViT-L-P16,crsa,OTC,Dropout-78,4,4,0.051949063891113076,0.051949063891113076,1:Dropout-78;2:Dropout-78;5:Dropout-78;7:Dropout-78
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,ViT-L-P16,srpr,OTC,Linear-75,1,4,0.143070764948837,0.12312770002352258,1:GELU-17;2:GELU-22;5:Linear-75;7:Linear-62
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,ViT-L-P16,wrsa,OTC,GELU-17,2,4,0.12979484596611102,0.12254042665248877,1:GELU-17;2:Linear-84;5:GELU-17;7:Linear-88
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,ViT-S-P16,crsa,OTC,Identity-50,3,4,0.31864284259870335,0.310563242421843,1:Identity-50;2:Identity-50;5:Identity-50;7:LayerNorm-20
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,ViT-S-P16,srpr,OTC,Linear-34,2,4,0.39132809536200996,0.3619951138691515,1:Linear-35;2:Linear-34;5:Linear-34;7:LayerNorm-18
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,ViT-S-P16,wrsa,OTC,Identity-50,2,4,0.6882713345284265,0.6472961632997837,1:Linear-34;2:Identity-50;5:Identity-50;7:Linear-34
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,ViT-S-P16-IN21K,crsa,OTC,Identity-50,4,4,0.31921195349773623,0.31921195349773623,1:Identity-50;2:Identity-50;5:Identity-50;7:Identity-50
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,ViT-S-P16-IN21K,srpr,OTC,Identity-50,1,4,0.400804153919798,0.35582888302363,1:LayerNorm-20;2:Linear-35;5:Identity-50;7:Linear-34
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,ViT-S-P16-IN21K,wrsa,OTC,Linear-49,3,4,0.6675989367488127,0.645145312348998,1:Linear-49;2:Linear-49;5:Linear-49;7:Linear-34
vit_small_patch16_224_random,vit_small_patch16_224_random,vit_small_patch16_224,random,,vit_small_patch16_224,Transformer,ViT-S-P16,crsa,OTC,Linear-25,3,4,0.0706359553863382,0.06889834025413621,1:Linear-25;2:Linear-25;5:Linear-25;7:Block-7
vit_small_patch16_224_random,vit_small_patch16_224_random,vit_small_patch16_224,random,,vit_small_patch16_224,Transformer,ViT-S-P16,srpr,OTC,Linear-38,3,4,0.11394815617732534,0.113451892005766,1:Linear-38;2:Linear-46;5:Linear-38;7:Linear-38
vit_small_patch16_224_random,vit_small_patch16_224_random,vit_small_patch16_224,random,,vit_small_patch16_224,Transformer,ViT-S-P16,wrsa,OTC,GELU-11,4,4,0.10611351615475464,0.10611351615475464,1:GELU-11;2:GELU-11;5:GELU-11;7:GELU-11
vit_small_patch32_224_classification,vit_small_patch32_224_classification,vit_small_patch32_224,classification,imagenet,vit_small_patch32_224,Transformer,ViT-S-P32,crsa,OTC,LayerNorm-20,3,4,0.2808006208844487,0.28881581122447675,1:LayerNorm-20;2:LayerNorm-20;5:LayerNorm-24;7:LayerNorm-20
vit_small_patch32_224_classification,vit_small_patch32_224_classification,vit_small_patch32_224,classification,imagenet,vit_small_patch32_224,Transformer,ViT-S-P32,srpr,OTC,LayerNorm-20,3,4,0.3405096620255013,0.3530573667985293,1:LayerNorm-20;2:LayerNorm-20;5:LayerNorm-24;7:LayerNorm-20
vit_small_patch32_224_classification,vit_small_patch32_224_classification,vit_small_patch32_224,classification,imagenet,vit_small_patch32_224,Transformer,ViT-S-P32,wrsa,OTC,Linear-39,2,4,0.644549804510925,0.6383698732541847,1:Linear-39;2:Linear-39;5:GELU-12;7:LayerNorm-20
vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k,classification,imagenet21k,vit_small_patch32_224,Transformer,ViT-S-P32-IN21K,crsa,OTC,LayerNorm-24,2,4,0.30675549648572753,0.2865593577192557,1:LayerNorm-24;2:LayerNorm-20;5:LayerNorm-24;7:LayerNorm-20
vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k,classification,imagenet21k,vit_small_patch32_224,Transformer,ViT-S-P32-IN21K,srpr,OTC,LayerNorm-24,1,4,0.39487711092008,0.35159806807527394,1:GELU-12;2:LayerNorm-20;5:LayerNorm-24;7:LayerNorm-22
vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k,classification,imagenet21k,vit_small_patch32_224,Transformer,ViT-S-P32-IN21K,wrsa,OTC,Linear-49,2,4,0.6800068248620841,0.653830885145711,1:Linear-47;2:Linear-49;5:Linear-49;7:Linear-47
vit_small_patch32_224_random,vit_small_patch32_224_random,vit_small_patch32_224,random,,vit_small_patch32_224,Transformer,ViT-S-P32,crsa,OTC,Linear-28,4,4,0.06750884353051476,0.06750884353051476,1:Linear-28;2:Linear-28;5:Linear-28;7:Linear-28
