region,comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,class_scene,5,5,1,0.06665536537766456,0.07340820878744125,0.014006857070719136,0.006264056912250313
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,curvature,5,5,1,0.05766924247145653,0.05093581974506378,0.01553642906782554,0.006948102304652319
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,depth_euclidean,5,5,1,0.052633662894368174,0.056745745241642,0.02245279939622035,0.010041197147022988
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,depth_zbuffer,5,5,1,0.05651349127292633,0.059805940836668015,0.014357108905047888,0.00642069429441093
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,edge_occlusion,5,5,1,0.07058841437101364,0.07949744164943695,0.01980603791027288,0.008857529426461607
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,edge_texture,5,5,1,0.10085794478654861,0.11095550656318665,0.0494255685860625,0.022103786237002782
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,egomotion,5,5,1,0.06167846629396081,0.061454303562641144,0.037954591372989954,0.01697380927364652
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,fixated_pose,5,5,1,0.025795388035476208,0.016101213172078133,0.0253097772360976,0.011318876479058194
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,inpainting,5,5,1,0.032318645622581244,0.04171864688396454,0.028889509917592027,0.012919781602478024
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,jigsaw,5,5,1,0.02153549418071634,0.001199697726406157,0.041956553648387164,0.0187635412118821
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,keypoints2d,5,5,1,0.04327478185296059,0.060240667313337326,0.05801355678360509,0.025944451316937008
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,keypoints3d,5,5,1,0.05971812978386879,0.07043956965208054,0.032848275278597135,0.014690195293313807
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,nonfixated_pose,5,5,1,0.07141246162354946,0.09965509921312332,0.04504426487984745,0.02014440765356906
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,normal,5,5,1,0.043903016671538356,0.0460941381752491,0.016491275600615623,0.007375122655732041
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,point_matching,5,5,1,0.10254802480340004,0.1081925630569458,0.032439724191290646,0.014507485692614055
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,random_weights,5,5,1,0.0568406380712986,0.0733143538236618,0.03560047986254091,0.015921018600850767
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,reshading,5,5,1,0.09916333854198456,0.10761995613574982,0.03270083861713434,0.01462425961383252
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,room_layout,5,5,1,0.0617187924683094,0.0650360956788063,0.012011553680341368,0.005371730108926215
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,segment_semantic,5,5,1,0.037647544778883456,0.0322275310754776,0.017623222329261452,0.007881344622164157
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup25d,5,5,1,0.06348516717553139,0.061060816049575806,0.03189094458213807,0.01426206399046787
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup2d,5,5,1,0.11090274751186371,0.12531332671642303,0.040892790906273076,0.018287812051222364
OFA,taskonomy_tasks,Taskonomy Encoders,crsa,vanishing_point,5,5,1,0.009505042061209678,0.01751934550702572,0.028495247724683242,0.012743462189617588
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,denoising,5,5,1,0.1165183886885643,0.1278867870569229,0.06794729134551668,0.030386952467111688
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,autoencoding,5,5,1,-0.002607429283671081,-0.026562485843896866,0.0638248399284958,0.028543336146631886
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,class_object,5,5,1,0.17642711400985717,0.16226917505264282,0.05973732172772897,0.02671534243539543
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,class_scene,5,5,1,0.1635476142168045,0.13846203684806824,0.0775855345743067,0.034697305875761995
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,curvature,5,5,1,0.004998440016061067,-0.0050638034008443356,0.02130003301648925,0.009525664349571972
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,depth_euclidean,5,5,1,0.20366854816675187,0.19969917833805084,0.08109226841133955,0.036265564923482825
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,depth_zbuffer,5,5,1,0.17958158105611802,0.16989146173000336,0.0707800896399541,0.03165381837769319
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,edge_occlusion,5,5,1,0.14761577695608138,0.12536342442035675,0.07211590238735699,0.03225121199937392
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,edge_texture,5,5,1,0.19467318207025527,0.19497546553611755,0.15435472295210603,0.06902953063381122
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,egomotion,5,5,1,0.09110402762889862,0.08168656378984451,0.07185981084923324,0.03213668438183248
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,fixated_pose,5,5,1,0.09625782705843448,0.05591783672571182,0.09539460626605765,0.04266176485954646
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,inpainting,5,5,1,0.05040611419826746,0.03139902278780937,0.04458578567566618,0.019939369520205193
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,jigsaw,5,5,1,0.057845778204500674,0.0610765665769577,0.03837682990424542,0.0171626400853679
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints2d,5,5,1,0.09051445834338664,0.0843602642416954,0.10509891670269872,0.047001664421764476
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints3d,5,5,1,0.18708091527223586,0.15800179541110992,0.08495575857498858,0.037993370250747026
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,nonfixated_pose,5,5,1,0.05550897344946861,0.027870535850524902,0.05749311750416948,0.0257117037955412
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,normal,5,5,1,0.17405871897935868,0.168145552277565,0.07270690869870093,0.03251551805683321
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,point_matching,5,5,1,0.08693266343325376,0.06143192946910858,0.09409435690691034,0.04208027566859567
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,random_weights,5,5,1,0.033617972396314144,0.020364554598927498,0.06994194063727785,0.03127898674864164
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,reshading,5,5,1,0.19501786082983016,0.13111485540866852,0.12926588354144677,0.057809460554049244
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,room_layout,5,5,1,0.13859627693891524,0.11074580252170563,0.05395022090529446,0.02412727226907373
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,segment_semantic,5,5,1,0.1624045193195343,0.09540141373872757,0.11309788636058218,0.050578912402761605
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup25d,5,5,1,0.172568242251873,0.1774279624223709,0.054874275567748265,0.024540522077108197
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup2d,5,5,1,0.1958428755402565,0.24418550729751587,0.14817860489809984,0.0662674866726469
OFA,taskonomy_tasks,Taskonomy Encoders,wrsa,vanishing_point,5,5,1,0.01229883162304759,0.01294896099716425,0.019166302182744593,0.008571430911583902
OFA,contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Non-Contrastive,20,5,4,0.10145937018096447,0.09740768000483513,0.037916822247705755,0.008478459203664643
OFA,contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Contrastive,30,5,6,0.19780408069491387,0.19834614545106888,0.03807147858404457,0.006950869206018684
OFA,contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Non-Contrastive,20,5,4,0.24602485075592995,0.26135770976543427,0.05388537528808991,0.012049136213725635
OFA,contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Contrastive,30,5,6,0.30924190978209176,0.299585297703743,0.05869711255337773,0.010716577535301548
OFA,language_alignment,Language Alignment,crsa,SimCLR,15,5,3,0.0844890887538592,0.09281452000141144,0.03266857683123502,0.008434990267444714
OFA,language_alignment,Language Alignment,crsa,CLIP,15,5,3,0.07470115429411332,0.06990227848291397,0.03365125003262688,0.00868871539702838
OFA,language_alignment,Language Alignment,crsa,SLIP,15,5,3,0.07345541408285498,0.06674054265022278,0.034498227183434434,0.008907403957008104
OFA,language_alignment,Language Alignment,wrsa,SimCLR,15,5,3,0.28765217661857606,0.2982402443885803,0.05265964438909972,0.013596661715745872
OFA,language_alignment,Language Alignment,wrsa,CLIP,15,5,3,0.25160639683405556,0.25713467597961426,0.03377701025968627,0.008721186548029464
OFA,language_alignment,Language Alignment,wrsa,SLIP,15,5,3,0.296451672911644,0.2926861643791199,0.05242827523892005,0.013536922458047735
OFA,imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet,60,5,12,0.10949493059888482,0.10538526624441147,0.03263733643294605,0.0042134620156456205
OFA,imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet21k,60,5,12,0.10884404381116232,0.10491129383444786,0.03228049601778488,0.004167394116139855
OFA,imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet,60,5,12,0.2983873392144839,0.2933848798274994,0.04804996063566238,0.006203223244261411
OFA,imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet21k,60,5,12,0.2910398577650388,0.27878817915916443,0.05119464729296992,0.006609200546021171
OFA,objects_faces_places,"Objects, Faces, Places",crsa,imagenet,5,5,1,0.2011682316660881,0.2194448560476303,0.0571597566523889,0.02556262029041748
OFA,objects_faces_places,"Objects, Faces, Places",crsa,openimages,5,5,1,0.20843091309070588,0.21978701651096344,0.030871689886087163,0.013806239433116726
OFA,objects_faces_places,"Objects, Faces, Places",crsa,places256,5,5,1,0.1943044126033783,0.19310881197452545,0.03125182425579435,0.013976240691366586
OFA,objects_faces_places,"Objects, Faces, Places",crsa,vggface2,5,5,1,0.1794840633869171,0.20396743714809418,0.06998942480874623,0.031300222315693356
OFA,objects_faces_places,"Objects, Faces, Places",wrsa,imagenet,5,5,1,0.3231126457452774,0.27453938126564026,0.09735927027400086,0.0435403893144881
OFA,objects_faces_places,"Objects, Faces, Places",wrsa,openimages,5,5,1,0.28404230177402495,0.24305151402950287,0.09934611193558696,0.04442893191765512
OFA,objects_faces_places,"Objects, Faces, Places",wrsa,places256,5,5,1,0.2751132547855377,0.21492134034633636,0.10540228158528671,0.047137333321655074
OFA,objects_faces_places,"Objects, Faces, Places",wrsa,vggface2,5,5,1,0.26601470708847047,0.2073492556810379,0.14191934627158245,0.06346826111711794
OPA,architecture,CNNs versus Transformers,crsa,Convolutional,165,5,33,0.1720567876529513,0.16853055357933044,0.056703279590172954,0.004414344329144528
OPA,architecture,CNNs versus Transformers,crsa,Transformer,105,5,21,0.12016007978180866,0.11440173536539078,0.05712173103955231,0.0055745101488445595
OPA,architecture,CNNs versus Transformers,wrsa,Convolutional,165,5,33,0.3134036886872667,0.31438779830932617,0.06388020584737483,0.004973067280500205
OPA,architecture,CNNs versus Transformers,wrsa,Transformer,105,5,21,0.32096722920735676,0.3276757001876831,0.0685922958746967,0.006693922654782389
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,denoising,5,5,1,0.07696134150028229,0.0856301411986351,0.029596979102385606,0.013236171440314984
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,autoencoding,5,5,1,0.017176935402676462,0.003386167576536536,0.03198373989632075,0.014303563316569054
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,class_object,5,5,1,0.07236293330788612,0.05587898567318916,0.036029600613022864,0.016112927234577443
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,class_scene,5,5,1,0.0967005081474781,0.09086733311414719,0.04079613303430523,0.01824458533676625
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,curvature,5,5,1,0.056401874870061874,0.05661221966147423,0.033169458994736,0.014833833017824307
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,depth_euclidean,5,5,1,0.01854599975049496,0.014049782417714596,0.014751827802385995,0.006597217951701284
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,depth_zbuffer,5,5,1,0.057489581778645514,0.0600353479385376,0.025152241789669495,0.01124842448564239
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,edge_occlusion,5,5,1,0.05632861144840717,0.05714091286063194,0.03977604123075651,0.01778838641356119
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,edge_texture,5,5,1,0.13432622849941253,0.15047529339790344,0.03641027594758808,0.016283170419666503
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,egomotion,5,5,1,0.07087669298052787,0.07423298805952072,0.02319792229671567,0.010374426238442857
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,fixated_pose,5,5,1,0.018600812833756208,0.009583309292793274,0.04434980662918348,0.019833836482365013
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,inpainting,5,5,1,0.04236162602901459,0.04082152992486954,0.018248178405436,0.008160833476019723
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,jigsaw,5,5,1,0.05757905747741461,0.0638355016708374,0.032989114741695615,0.01475318061599436
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,keypoints2d,5,5,1,0.021499064192175864,0.007324250414967537,0.06685389271329797,0.029897969733482424
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,keypoints3d,5,5,1,0.08292794376611709,0.08577403426170349,0.02544658214064223,0.011380057492301627
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,nonfixated_pose,5,5,1,0.0811461292207241,0.08723503351211548,0.03196093380644698,0.01429336412311731
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,normal,5,5,1,0.04467966165393591,0.0488019734621048,0.0270776555344403,0.012109495689266381
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,point_matching,5,5,1,0.1037458412349224,0.11869252473115921,0.035111838383324434,0.01570249148801995
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,random_weights,5,5,1,0.01429891362786293,0.008108973503112793,0.0340149723211353,0.015211958072566468
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,reshading,5,5,1,0.07196644581854343,0.08229681104421616,0.027402918826789253,0.01225495785572191
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,room_layout,5,5,1,-0.024533572234213354,-0.03357373923063278,0.05138160718858453,0.022978553293373373
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,segment_semantic,5,5,1,0.020167175214737654,0.033107783645391464,0.023043458688268344,0.01030534801273523
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup25d,5,5,1,0.07233088985085487,0.07367514818906784,0.026044818170796655,0.01164759677830461
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup2d,5,5,1,0.13340840637683868,0.1439199149608612,0.03288881994793935,0.014708327420668696
OPA,taskonomy_tasks,Taskonomy Encoders,crsa,vanishing_point,5,5,1,-0.011530487053096294,-0.012582256458699703,0.03508529558592267,0.015690621188159278
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,denoising,5,5,1,0.06365772690623998,0.06605318933725357,0.030855511301590276,0.013799004150173773
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,autoencoding,5,5,1,-0.033616994880139826,-0.029070038348436356,0.04861224277238104,0.021740055875553367
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,class_object,5,5,1,0.21560803949832916,0.22140072286128998,0.06973475864796495,0.03118633214627819
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,class_scene,5,5,1,0.19025760889053345,0.18738622963428497,0.05857227680142607,0.026194318504984528
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,curvature,5,5,1,-0.02083436157554388,-0.03099849633872509,0.01982335902129183,0.008865275662798447
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,depth_euclidean,5,5,1,0.1786469742655754,0.16268372535705566,0.07227216795092806,0.032321096083911365
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,depth_zbuffer,5,5,1,0.1587856739759445,0.15402337908744812,0.051511826078774824,0.023036788951457388
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,edge_occlusion,5,5,1,0.13337261378765106,0.1420082151889801,0.05220064712910122,0.023344839090029913
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,edge_texture,5,5,1,0.11742641367018222,0.10579361766576767,0.10246502772818666,0.04582375346332524
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,egomotion,5,5,1,0.08854199200868607,0.08779311925172806,0.02282509409725646,0.010207692398858928
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,fixated_pose,5,5,1,0.07266256734728813,0.06292124837636948,0.02818113460814502,0.012602986533376832
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,inpainting,5,5,1,0.04007802095729858,0.01718921959400177,0.044411770489762845,0.01986154756324577
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,jigsaw,5,5,1,0.013061890471726656,0.032782912254333496,0.035927758086258296,0.01606738187200826
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints2d,5,5,1,-0.030624582432210445,-0.03024822287261486,0.01449651566679855,0.006483038893570449
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints3d,5,5,1,0.20352234840393066,0.19167110323905945,0.04712500009221764,0.0210749407291765
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,nonfixated_pose,5,5,1,0.06587400287389755,0.06505407392978668,0.03073126312438067,0.01374343867610955
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,normal,5,5,1,0.13630979731678963,0.1352393627166748,0.08032447497747239,0.03592219726132183
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,point_matching,5,5,1,0.08937627077102661,0.07703737914562225,0.040997664475794816,0.0183347129373211
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,random_weights,5,5,1,-0.005948635283857584,-0.010119774378836155,0.03782920851946177,0.016917736356906136
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,reshading,5,5,1,0.1918411910533905,0.16762620210647583,0.05999018498406912,0.026828426321433136
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,room_layout,5,5,1,0.08098103404045105,0.09843172132968903,0.06063877083157303,0.027118482730285748
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,segment_semantic,5,5,1,0.16053962409496308,0.15794146060943604,0.05375432278280423,0.024039663965363185
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup25d,5,5,1,0.1729732021689415,0.18245747685432434,0.05884888139677657,0.026318019840603033
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup2d,5,5,1,0.1898663341999054,0.19141758978366852,0.035670649985359605,0.01595239963377319
OPA,taskonomy_tasks,Taskonomy Encoders,wrsa,vanishing_point,5,5,1,-0.006725279300007969,-0.007746877148747444,0.011188282887595812,0.0050035522176323744
OPA,contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Non-Contrastive,20,5,4,0.1381851252168417,0.13119908794760704,0.03995981699063888,0.00893528671595196
OPA,contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Contrastive,30,5,6,0.19623752534389496,0.19059410691261292,0.04917114215906849,0.008977381246271695
OPA,contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Non-Contrastive,20,5,4,0.29331544488668443,0.31932559609413147,0.07556377218260263,0.01689657312366071
OPA,contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Contrastive,30,5,6,0.34495121290286385,0.34426313638687134,0.062185880302079825,0.011353536466588432
OPA,language_alignment,Language Alignment,crsa,SimCLR,15,5,3,0.08128369506448507,0.08465193957090378,0.03925520194210842,0.010135649558252998
OPA,language_alignment,Language Alignment,crsa,CLIP,15,5,3,0.051694197828571,0.052002161741256714,0.03434318728042597,0.008867372826184812
OPA,language_alignment,Language Alignment,crsa,SLIP,15,5,3,0.10872749642779429,0.11862653493881226,0.06746134151060258,0.01741844347889166
OPA,language_alignment,Language Alignment,wrsa,SimCLR,15,5,3,0.325973438223203,0.33904826641082764,0.061309935972168494,0.01583015739848344
OPA,language_alignment,Language Alignment,wrsa,CLIP,15,5,3,0.31857492129007975,0.32714903354644775,0.06420211953477033,0.016576915983292223
OPA,language_alignment,Language Alignment,wrsa,SLIP,15,5,3,0.3311309009790421,0.33864155411720276,0.06647563020475823,0.017163933914111425
OPA,imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet,60,5,12,0.12696343548595906,0.12101704999804497,0.04375367313224041,0.005648574912552334
OPA,imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet21k,60,5,12,0.13023104934642712,0.12562041729688644,0.045316091593490815,0.005850282268559995
OPA,imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet,60,5,12,0.31854858448108037,0.3220231235027313,0.06553254245265161,0.008460214851791674
OPA,imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet21k,60,5,12,0.3129540115594864,0.30947718024253845,0.06830278591853087,0.00881785174540135
OPA,objects_faces_places,"Objects, Faces, Places",crsa,imagenet,5,5,1,0.2189547210931778,0.23711447417736053,0.05913444106333223,0.02644572600581316
OPA,objects_faces_places,"Objects, Faces, Places",crsa,openimages,5,5,1,0.1832418292760849,0.20990464091300964,0.04081570655449552,0.01825333888110714
OPA,objects_faces_places,"Objects, Faces, Places",crsa,places256,5,5,1,0.12142826691269874,0.14845971763134003,0.05782557983513818,0.025860385469942012
OPA,objects_faces_places,"Objects, Faces, Places",crsa,vggface2,5,5,1,0.21389398574829102,0.2301793247461319,0.06161400140606534,0.027554619101945944
OPA,objects_faces_places,"Objects, Faces, Places",wrsa,imagenet,5,5,1,0.27800714373588564,0.27388373017311096,0.06329943328352167,0.028308367151833432
OPA,objects_faces_places,"Objects, Faces, Places",wrsa,openimages,5,5,1,0.26869211792945863,0.30673936009407043,0.06579038986573581,0.029422356801199704
OPA,objects_faces_places,"Objects, Faces, Places",wrsa,places256,5,5,1,0.2203953295946121,0.21376831829547882,0.06429652887281015,0.028754281855376283
OPA,objects_faces_places,"Objects, Faces, Places",wrsa,vggface2,5,5,1,0.24256514012813568,0.2290048450231552,0.045637663219590494,0.02040978345864925
PPA,architecture,CNNs versus Transformers,crsa,Convolutional,165,5,33,0.18263044291825006,0.1823517084121704,0.05439261589159435,0.004234459404178948
PPA,architecture,CNNs versus Transformers,crsa,Transformer,105,5,21,0.13047044931777885,0.12731704115867615,0.05740393520920351,0.0056020504558194585
PPA,architecture,CNNs versus Transformers,wrsa,Convolutional,165,5,33,0.368246362064824,0.3616825044155121,0.0695037665844048,0.005410860890120808
PPA,architecture,CNNs versus Transformers,wrsa,Transformer,105,5,21,0.35607472700732096,0.35070252418518066,0.069756807576646,0.006807567360270562
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,denoising,5,5,1,0.07515280907973647,0.0903143659234047,0.04166718209241458,0.018634130317900184
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,autoencoding,5,5,1,0.018160680867731573,0.007990589365363121,0.027942485858684727,0.012496259568069126
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,class_object,5,5,1,0.02308735400438309,0.017232445999979973,0.01863744903430313,0.008334920593577922
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,class_scene,5,5,1,0.039575155824422836,0.04718967527151108,0.014893082222665905,0.006660388848874924
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,curvature,5,5,1,0.028515894419979305,0.028483035042881966,0.01864135888055536,0.008336669129978234
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,depth_euclidean,5,5,1,0.011550341546535493,0.019939756020903587,0.029173547314833664,0.013046806988154906
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,depth_zbuffer,5,5,1,0.0383783966419287,0.031218858435750008,0.027902400884014057,0.01247833302242113
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,edge_occlusion,5,5,1,0.05109262545593083,0.04798540472984314,0.03636179998714581,0.0162614913111018
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,edge_texture,5,5,1,0.11681244373321534,0.12323219329118729,0.03922210998145307,0.017540660827900414
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,egomotion,5,5,1,0.06959757506847382,0.07923553138971329,0.03200489364186914,0.014313023559174042
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,fixated_pose,5,5,1,0.040725264325737955,0.039923783391714096,0.017426641242296554,0.0077934308874552955
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,inpainting,5,5,1,0.02749100122600794,0.01853129453957081,0.040714670205102846,0.018208154052019053
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,jigsaw,5,5,1,0.05196950379759073,0.04918992146849632,0.048176837156428856,0.02154533656454252
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,keypoints2d,5,5,1,-0.02016216143965721,-0.04087163135409355,0.043879919615412655,0.019623696621457826
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,keypoints3d,5,5,1,0.058561570942401886,0.056809812784194946,0.010729299053217019,0.004798288406783477
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,nonfixated_pose,5,5,1,0.07739058136940002,0.08255700767040253,0.026457622233521848,0.011832208367432933
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,normal,5,5,1,0.05158135741949081,0.03603498637676239,0.02304400844998646,0.010305593873649857
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,point_matching,5,5,1,0.10566948205232621,0.08933574706315994,0.045090829533842046,0.020165231999905192
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,random_weights,5,5,1,0.014285128377377988,0.019399726763367653,0.021682444421803712,0.009696683929102844
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,reshading,5,5,1,0.06095585972070694,0.049320146441459656,0.028332712145485554,0.012670774068847921
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,room_layout,5,5,1,-0.027427031588740648,-0.03341318666934967,0.030954280821480395,0.013843175222289639
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,segment_semantic,5,5,1,0.017674407083541156,0.010316410101950169,0.0206392246257416,0.009230141853209174
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup25d,5,5,1,0.06839006468653679,0.06890267878770828,0.010675353295174668,0.004774163130367387
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup2d,5,5,1,0.13638434410095215,0.14053001999855042,0.04324502708300432,0.019339764049283416
PPA,taskonomy_tasks,Taskonomy Encoders,crsa,vanishing_point,5,5,1,0.00859518740326166,0.0059530604630708694,0.017159598489873,0.007674005737991753
PPA,taskonomy_tasks,Taskonomy Encoders,wrsa,denoising,5,5,1,0.0894138753414154,0.08790664374828339,0.036677768474324954,0.01640279671431787
PPA,taskonomy_tasks,Taskonomy Encoders,wrsa,autoencoding,5,5,1,-0.08054731786251068,-0.08381929993629456,0.012054086249333873,0.005390751252031204
PPA,taskonomy_tasks,Taskonomy Encoders,wrsa,class_object,5,5,1,0.2303153932094574,0.2461390346288681,0.07091335693255953,0.031713417322781816
PPA,taskonomy_tasks,Taskonomy Encoders,wrsa,class_scene,5,5,1,0.21866089403629302,0.20629794895648956,0.07281345593753491,0.032563167430602745
PPA,taskonomy_tasks,Taskonomy Encoders,wrsa,curvature,5,5,1,-0.008800086006522179,-0.022092921659350395,0.039171367519033,0.017517968108837014
PPA,taskonomy_tasks,Taskonomy Encoders,wrsa,depth_euclidean,5,5,1,0.17574730515480042,0.20214223861694336,0.07093720726145451,0.031724083514120795
PPA,taskonomy_tasks,Taskonomy Encoders,wrsa,depth_zbuffer,5,5,1,0.17697274833917617,0.19224031269550323,0.06763655647240452,0.030247987607259975
