feature_stem,deepnsd_model_string,model,metric,subj_id,n_colin_layers,n_our_layers_matching_colin,full_train_selected_layer,full_train_selected_layer_depth,full_train_selected_train,full_train_selected_test,our_train_selected_layer,our_train_selected_layer_depth,our_train_selected_train,our_train_selected_test,test_gap_full_minus_our,same_layer,our_layer_test_rank_among_colin_layers,our_layer_test_percentile_among_colin_layers,colin_test_min,colin_test_median,colin_test_max
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,crsa,7,79,13,BatchNorm2d-39,0.7142857142857143,0.2528859910814609,0.2528098907908053,BatchNorm2d-39,0.7142857142857143,0.2528859910814609,0.2528098907908053,0.0,True,2,98.73417721518987,0.02987008971084683,0.16812888767074582,0.25448576335056045
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,srpr,1,79,13,BatchNorm2d-39,0.7142857142857143,0.31111462612718943,0.32074393027171655,BatchNorm2d-39,0.7142857142857143,0.31111462612718943,0.32074393027171655,0.0,True,1,100.0,0.1618078353781145,0.2778627710364691,0.32074393027171655
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,srpr,2,79,13,BatchNorm2d-39,0.7142857142857143,0.35780049655955276,0.3584595393665917,BatchNorm2d-39,0.7142857142857143,0.35780049655955276,0.3584595393665917,0.0,True,1,100.0,0.17086553244819583,0.3110963668129005,0.3584595393665917
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,srpr,5,79,13,BatchNorm2d-39,0.7142857142857143,0.3594487316956365,0.3647657591046858,BatchNorm2d-39,0.7142857142857143,0.3594487316956365,0.3647657591046858,0.0,True,2,98.73417721518987,0.18235969195265092,0.32167938933567436,0.36501953681268046
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,srpr,7,79,13,BatchNorm2d-39,0.7142857142857143,0.2907202912588894,0.30365617952009843,BatchNorm2d-39,0.7142857142857143,0.2907202912588894,0.30365617952009843,0.0,True,1,100.0,0.13747334070233727,0.25828711543065735,0.30365617952009843
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,wrsa,1,79,13,BatchNorm2d-40,0.7314285714285714,0.591499711760035,0.5637035850623245,BatchNorm2d-39,0.7142857142857143,0.5755788549117462,0.5673759664054971,-0.003672381343172604,False,3,97.46835443037975,0.21167183783965,0.4629233882330325,0.5693762976259971
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,wrsa,2,79,13,BatchNorm2d-40,0.7314285714285714,0.6394909534337156,0.5742574191547829,BatchNorm2d-39,0.7142857142857143,0.6363751854028891,0.5786662144637881,-0.004408795309005176,False,2,98.73417721518987,0.22820116658643666,0.4723454167098081,0.5819765017422512
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,wrsa,5,79,13,BatchNorm2d-40,0.7314285714285714,0.6210760842136901,0.6066537555928367,BatchNorm2d-39,0.7142857142857143,0.6036947335110614,0.6034856356134085,0.00316811997942823,False,3,97.46835443037975,0.25947114108065633,0.5114617433336147,0.6153380196108185
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,wrsa,7,79,13,BatchNorm2d-39,0.7142857142857143,0.5154285589944657,0.5145577947520997,BatchNorm2d-39,0.7142857142857143,0.5154285589944657,0.5145577947520997,0.0,True,1,100.0,0.18549920154099134,0.42939679202055503,0.5145577947520997
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,crsa,1,79,13,BatchNorm2d-42,0.7714285714285715,0.3148451261611534,0.2713377837415417,ReLU-38,0.76,0.24552473389527907,0.2300669283912991,0.04127085535024261,False,7,92.40506329113924,0.012267750218874962,0.18204850763025973,0.2713377837415417
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,crsa,2,74,13,BatchNorm2d-42,0.7714285714285715,0.3213540178834762,0.27467304011412563,BatchNorm2d-27,0.49142857142857144,0.26409787088449527,0.2180383646230271,0.056634675491098546,False,15,81.08108108108108,0.014261516563330091,0.1773360118491955,0.27467304011412563
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,crsa,5,78,13,BatchNorm2d-42,0.7714285714285715,0.30470411948888726,0.26013296363340427,ReLU-38,0.76,0.2446118016329813,0.22549988259631704,0.03463308103708723,False,10,88.46153846153845,0.007015014221325862,0.17961169044825379,0.26519932265600804
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,crsa,7,79,13,BatchNorm2d-42,0.7714285714285715,0.29695253274375216,0.26052010607613224,BatchNorm2d-27,0.49142857142857144,0.23870352228459424,0.2232301505445917,0.03728995553154055,False,9,89.87341772151899,0.010899195618344468,0.1808950826766668,0.26149253556147173
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,srpr,1,79,13,BatchNorm2d-42,0.7714285714285715,0.31745733093716044,0.3239152152908935,ReLU-38,0.76,0.30113470809261533,0.31167637104959145,0.01223884424130206,False,6,93.67088607594937,0.116071894666901,0.27925405633556116,0.3239152152908935
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,srpr,2,79,13,BatchNorm2d-42,0.7714285714285715,0.3643823104673311,0.36443470704317604,ReLU-38,0.76,0.3483082381695034,0.3527916962181537,0.011643010825022337,False,3,97.46835443037975,0.14877756322424293,0.308721696972325,0.36443470704317604
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,srpr,5,79,13,BatchNorm2d-42,0.7714285714285715,0.36756636975226725,0.372011897869585,ReLU-38,0.76,0.3511527389929307,0.36249089108422905,0.009521006785355945,False,4,96.20253164556962,0.15306228810866593,0.315896594178551,0.372011897869585
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,srpr,7,79,13,BatchNorm2d-42,0.7714285714285715,0.29761253462254744,0.31027265610969207,ReLU-38,0.76,0.2793692019599889,0.3020300062119376,0.008242649897754473,False,3,97.46835443037975,0.1048905375777616,0.26115171288318717,0.31027265610969207
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,wrsa,1,79,13,BatchNorm2d-42,0.7714285714285715,0.6040063250946031,0.5686432640611461,ReLU-38,0.76,0.5720310465963542,0.5513436834680192,0.017299580593126862,False,4,96.20253164556962,0.1157206016799683,0.4635895050095594,0.5686432640611461
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,wrsa,2,79,13,BatchNorm2d-42,0.7714285714285715,0.6545021951556216,0.6030126463103136,ReLU-38,0.76,0.6222962114350523,0.5746476711628012,0.02836497514751235,False,7,92.40506329113924,0.16198700888035228,0.47803079688486494,0.6034953771028286
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,wrsa,5,79,13,ReLU-39,0.7771428571428571,0.634910930414071,0.6015271348747002,AdaptiveAvgPool2d-1,0.9885714285714284,0.6313820968278477,0.6015006039911049,2.653088359527711e-05,False,5,94.9367088607595,0.16218358691403226,0.49929994010760814,0.6059673310694947
ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100_selfsupervised,ResNet50-JigSaw-P100,wrsa,7,79,13,BatchNorm2d-42,0.7714285714285715,0.5531904246438869,0.5355641373461694,AdaptiveAvgPool2d-1,0.9885714285714284,0.5325704538576624,0.5209354615731274,0.014628675773041944,False,3,97.46835443037975,0.07924545573321687,0.4283924639916055,0.5356765607847414
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,crsa,1,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.2772812074436225,0.2671100290871053,AdaptiveAvgPool2d-1,0.9885714285714284,0.2772812074436225,0.2671100290871053,0.0,True,1,100.0,0.03952692729247204,0.09322502528203176,0.2671100290871053
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,crsa,2,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.2859834041601293,0.2661854882187688,AdaptiveAvgPool2d-1,0.9885714285714284,0.2859834041601293,0.2661854882187688,0.0,True,1,100.0,0.03366233227214962,0.08822229241296771,0.2661854882187688
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,crsa,5,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.27940017058791106,0.27546128532710135,AdaptiveAvgPool2d-1,0.9885714285714284,0.27940017058791106,0.27546128532710135,0.0,True,1,100.0,0.034575549622099445,0.08681866261536063,0.27546128532710135
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,crsa,7,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.2614967126456397,0.25325953903000525,AdaptiveAvgPool2d-1,0.9885714285714284,0.2614967126456397,0.25325953903000525,0.0,True,1,100.0,0.04143474768503147,0.09844144295303175,0.25325953903000525
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,srpr,1,79,13,BatchNorm2d-49,0.8971428571428571,0.3200868448254455,0.32212246697119135,Conv2d-49,0.8914285714285715,0.31922550870427224,0.32158620268097743,0.000536264290213917,False,5,94.9367088607595,0.15314688377096894,0.23940727131832565,0.32352436724542755
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,srpr,2,79,13,BatchNorm2d-49,0.8971428571428571,0.3569222549442399,0.3587059543582115,Conv2d-49,0.8914285714285715,0.3560244842555173,0.3579219044098121,0.0007840499483994234,False,2,98.73417721518987,0.16802170445182119,0.269086703525421,0.3587059543582115
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,srpr,5,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.3714419815205532,0.38077043387324977,AdaptiveAvgPool2d-1,0.9885714285714284,0.3714419815205532,0.38077043387324977,0.0,True,1,100.0,0.16535105914036716,0.2621674376051742,0.38077043387324977
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,srpr,7,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.29989662532200134,0.293235528362179,AdaptiveAvgPool2d-1,0.9885714285714284,0.29989662532200134,0.293235528362179,0.0,True,1,100.0,0.13583230201661298,0.22013844125999862,0.293235528362179
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,wrsa,1,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.6438697273566255,0.5981272180119866,AdaptiveAvgPool2d-1,0.9885714285714284,0.6438697273566255,0.5981272180119866,0.0,True,3,97.46835443037975,0.16716761359683585,0.36692977171031527,0.6011768674502358
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,wrsa,2,62,9,AdaptiveAvgPool2d-1,0.9885714285714284,0.6672144108314391,0.6208622618440167,AdaptiveAvgPool2d-1,0.9885714285714284,0.6672144108314391,0.6208622618440167,0.0,True,1,100.0,0.1732504267856903,0.368330108398808,0.6208622618440167
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,wrsa,5,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.663777483760612,0.6701087554343489,AdaptiveAvgPool2d-1,0.9885714285714284,0.663777483760612,0.6701087554343489,0.0,True,1,100.0,0.18703111048260376,0.38610587498425847,0.6701087554343489
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,wrsa,7,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.5847620831315749,0.5510537611903608,AdaptiveAvgPool2d-1,0.9885714285714284,0.5847620831315749,0.5510537611903608,0.0,True,1,100.0,0.16539593375624806,0.3395018977324093,0.5510537611903608
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,crsa,1,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.3612805508757698,0.3458483690497745,AdaptiveAvgPool2d-1,0.9885714285714284,0.3612805508757698,0.3458483690497745,0.0,True,1,100.0,0.0267211446924082,0.10213131763833849,0.3458483690497745
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,crsa,2,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.39508798943882556,0.36111056416153076,AdaptiveAvgPool2d-1,0.9885714285714284,0.39508798943882556,0.36111056416153076,0.0,True,1,100.0,0.021100785441852347,0.09674454719880116,0.36111056416153076
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,crsa,5,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.39228006162816337,0.37391159030420323,AdaptiveAvgPool2d-1,0.9885714285714284,0.39228006162816337,0.37391159030420323,0.0,True,1,100.0,0.026110040190231554,0.10052167575700899,0.37391159030420323
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,crsa,7,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.35810526389663383,0.3382795650888036,AdaptiveAvgPool2d-1,0.9885714285714284,0.35810526389663383,0.3382795650888036,0.0,True,1,100.0,0.028022351396434584,0.1019906441849491,0.3382795650888036
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,srpr,1,79,13,ReLU-46,0.92,0.35015168892961207,0.3477556848867197,Conv2d-49,0.8914285714285715,0.34560419130031483,0.35027271894479145,-0.002517034058071743,False,1,100.0,0.20040091492297796,0.2777881365766042,0.35027271894479145
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,srpr,2,79,13,Conv2d-49,0.8914285714285715,0.3869147238855844,0.38888420583469746,Conv2d-49,0.8914285714285715,0.3869147238855844,0.38888420583469746,0.0,True,2,98.73417721518987,0.22235095524412038,0.3134210419293738,0.3905398513929494
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,srpr,5,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.4008348793312395,0.41290651142927814,AdaptiveAvgPool2d-1,0.9885714285714284,0.4008348793312395,0.41290651142927814,0.0,True,1,100.0,0.22686862827780163,0.31392397134608263,0.41290651142927814
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,srpr,7,79,13,Conv2d-52,0.9485714285714286,0.3242754342072909,0.32353489176308187,Conv2d-49,0.8914285714285715,0.3233503267402134,0.3249760606497208,-0.0014411688866389216,False,1,100.0,0.18054086759721952,0.2593514739780899,0.3249760606497208
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,wrsa,1,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.7079002030109025,0.6558367960135846,AdaptiveAvgPool2d-1,0.9885714285714284,0.7079002030109025,0.6558367960135846,0.0,True,1,100.0,0.270880156953978,0.44981545029146536,0.6558367960135846
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,wrsa,2,71,12,BatchNorm2d-49,0.8971428571428571,0.7327189551034621,0.6866588816342004,Conv2d-49,0.8914285714285715,0.7310676027398265,0.685726250814255,0.0009326308199454347,False,4,95.77464788732394,0.28394654732202773,0.49860761096126366,0.6910702487200185
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,wrsa,5,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.7452793731365563,0.7398999314423889,AdaptiveAvgPool2d-1,0.9885714285714284,0.7452793731365563,0.7398999314423889,0.0,True,1,100.0,0.2979470151783675,0.49977995809161696,0.7398999314423889
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,wrsa,7,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.6403750936416812,0.6065788072292757,AdaptiveAvgPool2d-1,0.9885714285714284,0.6403750936416812,0.6065788072292757,0.0,True,1,100.0,0.25116282201107426,0.41786780672379154,0.6065788072292757
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,crsa,1,79,13,BatchNorm2d-49,0.8971428571428571,0.2635626491320023,0.24052876061650325,Conv2d-49,0.8914285714285715,0.2602418779406404,0.23456867435369602,0.005960086262807224,False,3,97.46835443037975,0.07642471605109727,0.1772838564703288,0.2422125812448169
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,crsa,2,77,13,Conv2d-34,0.6114285714285714,0.2918488495764216,0.24386939723971213,Conv2d-49,0.8914285714285715,0.27193568775324545,0.23444755117615917,0.009421846063552952,False,6,93.5064935064935,0.070185986234206,0.16851047225726215,0.24386939723971213
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,crsa,5,78,13,Conv2d-34,0.6114285714285714,0.2679542484248158,0.23497083680500672,Conv2d-49,0.8914285714285715,0.2478063183054489,0.2207464921705688,0.014224344634437919,False,7,92.3076923076923,0.05306225864005256,0.16277945302454366,0.2353767742668415
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,crsa,7,79,13,Conv2d-34,0.6114285714285714,0.2569195410328639,0.23314588891308727,Conv2d-49,0.8914285714285715,0.24885007651557806,0.22577477168476776,0.0073711172283195125,False,6,93.67088607594937,0.07065393696130791,0.1782283724907015,0.23314588891308727
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,srpr,1,79,13,Conv2d-49,0.8914285714285715,0.3086610056824259,0.316967978195425,Conv2d-49,0.8914285714285715,0.3086610056824259,0.316967978195425,0.0,True,2,98.73417721518987,0.1781608925008186,0.2752336652719656,0.3172730920113229
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,srpr,2,79,13,Conv2d-49,0.8914285714285715,0.35239162909264043,0.34758203295599877,Conv2d-49,0.8914285714285715,0.35239162909264043,0.34758203295599877,0.0,True,3,97.46835443037975,0.21174593953671778,0.3122179640056113,0.34820075980420623
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,srpr,5,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.3615597064151189,0.366426948139652,AdaptiveAvgPool2d-1,0.9885714285714284,0.3615597064151189,0.366426948139652,0.0,True,1,100.0,0.19804007309315041,0.3122036647156821,0.366426948139652
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,srpr,7,79,13,Conv2d-49,0.8914285714285715,0.2929727060198625,0.2972810606794384,Conv2d-49,0.8914285714285715,0.2929727060198625,0.2972810606794384,0.0,True,2,98.73417721518987,0.15439386646974934,0.25748497441985224,0.29759750602323093
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,wrsa,1,79,13,ReLU-45,0.9028571428571428,0.6011498643661983,0.5592122038281971,AdaptiveAvgPool2d-1,0.9885714285714284,0.5896877394223882,0.5702346769519357,-0.011022473123738608,False,1,100.0,0.25587851437424014,0.45570264113081843,0.5702346769519357
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,wrsa,2,76,13,ReLU-45,0.9028571428571428,0.6301655265832575,0.5515281913011405,Conv2d-49,0.8914285714285715,0.6237938325645566,0.552561693572817,-0.001033502271676534,False,2,98.68421052631578,0.2851922320481869,0.4657108313885715,0.587205497752849
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,wrsa,5,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.6175252956095513,0.6549448577038945,AdaptiveAvgPool2d-1,0.9885714285714284,0.6175252956095513,0.6549448577038945,0.0,True,1,100.0,0.25891484583031277,0.49450009123906485,0.6549448577038945
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,wrsa,7,79,13,ReLU-45,0.9028571428571428,0.551085427753033,0.5225638018701582,Conv2d-49,0.8914285714285715,0.5367969098251871,0.5130459333445497,0.00951786852560843,False,3,97.46835443037975,0.24448599489062225,0.4298743036832049,0.531427886839622
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,crsa,1,79,13,BatchNorm2d-49,0.8971428571428571,0.3668321458651358,0.36105332804889856,Conv2d-49,0.8914285714285715,0.3659105865940258,0.3565326241788252,0.0045207038700733615,False,2,98.73417721518987,0.08251495268283726,0.1994628109832873,0.36105332804889856
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,crsa,2,71,10,Conv2d-49,0.8914285714285715,0.3891820249954653,0.37251763109128727,Conv2d-49,0.8914285714285715,0.3891820249954653,0.37251763109128727,0.0,True,2,98.59154929577466,0.08481274655573173,0.19769749458185384,0.375692899244202
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,crsa,5,78,12,Conv2d-49,0.8914285714285715,0.37402174565687435,0.3666961959802864,Conv2d-49,0.8914285714285715,0.37402174565687435,0.3666961959802864,0.0,True,2,98.71794871794873,0.09288596736796731,0.1905916170610271,0.37032654658284997
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,crsa,7,79,13,BatchNorm2d-49,0.8971428571428571,0.35048254246665267,0.3462116020374943,Conv2d-49,0.8914285714285715,0.3500323351372917,0.34260310427174556,0.0036084977657487305,False,2,98.73417721518987,0.08620881871974594,0.19990422506452735,0.3462116020374943
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,srpr,1,79,13,Conv2d-49,0.8914285714285715,0.3597499819159672,0.3651885060283414,Conv2d-49,0.8914285714285715,0.3597499819159672,0.3651885060283414,0.0,True,1,100.0,0.23544325517990256,0.30473217283316123,0.3651885060283414
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,srpr,2,79,13,Conv2d-49,0.8914285714285715,0.39825460875001706,0.4021765264882123,Conv2d-49,0.8914285714285715,0.39825460875001706,0.4021765264882123,0.0,True,1,100.0,0.263717341165634,0.3439682359163368,0.4021765264882123
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,srpr,5,79,13,Conv2d-49,0.8914285714285715,0.40810734669516646,0.41566558726321284,Conv2d-49,0.8914285714285715,0.40810734669516646,0.41566558726321284,0.0,True,3,97.46835443037975,0.26614263817955214,0.3449951179297787,0.4168258152897377
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,srpr,7,79,13,Conv2d-48,0.8742857142857143,0.3356669571857394,0.33377468591055787,Conv2d-49,0.8914285714285715,0.3346699199473381,0.3416069426220223,-0.007832256711464425,False,1,100.0,0.23058242233532947,0.2850374245789124,0.3416069426220223
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,wrsa,1,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.7195818647400952,0.6884713332961274,AdaptiveAvgPool2d-1,0.9885714285714284,0.7195818647400952,0.6884713332961274,0.0,True,1,100.0,0.31958382393001616,0.5220799577087345,0.6884713332961274
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,wrsa,2,76,13,BatchNorm2d-52,0.9542857142857144,0.7475946629120158,0.7213333112564909,Conv2d-49,0.8914285714285715,0.7473111439830659,0.7023443789332992,0.018988932323191765,False,8,90.78947368421053,0.3303791291827079,0.5431577583825835,0.7269855734879918
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,wrsa,5,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.751512073794033,0.7644497642044294,AdaptiveAvgPool2d-1,0.9885714285714284,0.751512073794033,0.7644497642044294,0.0,True,1,100.0,0.3563341467676194,0.5640849052921199,0.7644497642044294
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,wrsa,7,79,13,AdaptiveAvgPool2d-1,0.9885714285714284,0.648573579822901,0.623638645705572,AdaptiveAvgPool2d-1,0.9885714285714284,0.648573579822901,0.623638645705572,0.0,True,1,100.0,0.3108174358189851,0.4823088796963051,0.623638645705572
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,crsa,1,78,12,BatchNorm2d-48,0.88,0.3552793479253162,0.33421864140390684,BatchNorm2d-51,0.9371428571428572,0.33123371963358217,0.3345962372058584,-0.00037759580195156905,False,1,100.0,0.11962314323492444,0.2125264073682737,0.3345962372058584
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,crsa,2,72,10,BatchNorm2d-48,0.88,0.38726650959971565,0.35427106658051827,BatchNorm2d-51,0.9371428571428572,0.35529251236408155,0.34752273184042853,0.006748334740089734,False,2,98.61111111111111,0.1213933281706086,0.21589104811789595,0.35427106658051827
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,crsa,5,77,12,BatchNorm2d-45,0.8285714285714286,0.3718713598503279,0.3292887305836572,BatchNorm2d-51,0.9371428571428572,0.3465038191725079,0.35026920384395743,-0.020980473260300225,False,2,98.7012987012987,0.12205205726830852,0.21002693491062815,0.351240279584177
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,crsa,7,79,13,BatchNorm2d-48,0.88,0.3494189548307314,0.33203668667990915,BatchNorm2d-46,0.8457142857142858,0.32992562951175114,0.2814494810036262,0.05058720567628294,False,20,75.9493670886076,0.12673379172098287,0.21725928656522353,0.33203668667990915
